class,source_dataset,source_zip,zip_member,output_filename,candidate_path,recommended_action
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1091.jpg,GD_cardboard_1091.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1091.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1006.jpg,GD_cardboard_1006.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1006.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_884.jpg,GD_cardboard_884.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_884.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_903.jpg,GD_cardboard_903.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_903.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1168.jpg,GD_cardboard_1168.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1168.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1011.jpg,GD_cardboard_1011.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1011.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1123.jpg,GD_cardboard_1123.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1123.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1200.jpg,GD_cardboard_1200.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1200.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1027.jpg,GD_cardboard_1027.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1027.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1380.jpg,GD_cardboard_1380.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1380.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1318.jpg,GD_cardboard_1318.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1318.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_943.jpg,GD_cardboard_943.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_943.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1341.jpg,GD_cardboard_1341.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1341.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1112.jpg,GD_cardboard_1112.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1112.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1184.jpg,GD_cardboard_1184.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1184.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1174.jpg,GD_cardboard_1174.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1174.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1216.jpg,GD_cardboard_1216.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1216.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1224.jpg,GD_cardboard_1224.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1224.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_950.jpg,GD_cardboard_950.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_950.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_893.jpg,GD_cardboard_893.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_893.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1151.jpg,GD_cardboard_1151.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1151.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1368.jpg,GD_cardboard_1368.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1368.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1377.jpg,GD_cardboard_1377.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1377.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_878.jpg,GD_cardboard_878.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_878.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1307.jpg,GD_cardboard_1307.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1307.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1237.jpg,GD_cardboard_1237.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1237.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_841.jpg,GD_cardboard_841.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_841.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1251.jpg,GD_cardboard_1251.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1251.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1359.jpg,GD_cardboard_1359.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1359.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1248.jpg,GD_cardboard_1248.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1248.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1236.jpg,GD_cardboard_1236.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1236.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1127.jpg,GD_cardboard_1127.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1127.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1032.jpg,GD_cardboard_1032.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1032.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1064.jpg,GD_cardboard_1064.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1064.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1189.jpg,GD_cardboard_1189.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1189.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1405.jpg,GD_cardboard_1405.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1405.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1179.jpg,GD_cardboard_1179.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1179.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1290.jpg,GD_cardboard_1290.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1290.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1136.jpg,GD_cardboard_1136.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1136.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_850.jpg,GD_cardboard_850.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_850.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_980.jpg,GD_cardboard_980.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_980.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1370.jpg,GD_cardboard_1370.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1370.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1332.jpg,GD_cardboard_1332.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1332.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1284.jpg,GD_cardboard_1284.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1284.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1190.jpg,GD_cardboard_1190.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1190.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1324.jpg,GD_cardboard_1324.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1324.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_1043.jpg,GD_cardboard_1043.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_1043.jpg,manual_review_then_add_to_train
cardboard,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/cardboard/cardboard_963.jpg,GD_cardboard_963.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/cardboard/GD_cardboard_963.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper222.jpg,TN_paper_222.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_222.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper291.jpg,TN_paper_291.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_291.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper480.jpg,TN_paper_480.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_480.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper479.jpg,TN_paper_479.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_479.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper341.jpg,TN_paper_341.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_341.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper161.jpg,TN_paper_161.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_161.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper103.jpg,TN_paper_103.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_103.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper176.jpg,TN_paper_176.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_176.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper346.jpg,TN_paper_346.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_346.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper478.jpg,TN_paper_478.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_478.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper543.jpg,TN_paper_543.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_543.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper133.jpg,TN_paper_133.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_133.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper293.jpg,TN_paper_293.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_293.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper232.jpg,TN_paper_232.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_232.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper270.jpg,TN_paper_270.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_270.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper412.jpg,TN_paper_412.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_412.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper321.jpg,TN_paper_321.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_321.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper449.jpg,TN_paper_449.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_449.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper493.jpg,TN_paper_493.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_493.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper300.jpg,TN_paper_300.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_300.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper62.jpg,TN_paper_62.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_62.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper536.jpg,TN_paper_536.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_536.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper440.jpg,TN_paper_440.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_440.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper272.jpg,TN_paper_272.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_272.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper121.jpg,TN_paper_121.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_121.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper495.jpg,TN_paper_495.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_495.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper577.jpg,TN_paper_577.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_577.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper328.jpg,TN_paper_328.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_328.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper137.jpg,TN_paper_137.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_137.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper452.jpg,TN_paper_452.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_452.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper191.jpg,TN_paper_191.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_191.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper146.jpg,TN_paper_146.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_146.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper149.jpg,TN_paper_149.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_149.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper181.jpg,TN_paper_181.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_181.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper224.jpg,TN_paper_224.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_224.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper310.jpg,TN_paper_310.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_310.jpg,manual_review_then_add_to_train
paper,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/paper/paper570.jpg,TN_paper_570.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/TN_paper_570.jpg,manual_review_then_add_to_train
